surrogate_key,natural_key,category_name_en,product_weight_g,product_length_cm,product_height_cm,product_width_cm
0582d54c-4530-49f9-9576-61ce0126cbb8,5e3e2d54c975cf95b62c112c4d1d935d,housewares,300.0,35.0,13.0,22.0
23f1a75c-c44d-41bc-b8de-6db0324ac41b,318026bb905cd235b62c2f2f4eace780,housewares,900.0,35.0,32.0,12.0
e7bf97d7-77ed-42f8-aad5-655d3044c189,d59435f889321f310e2e71bdb3bd466a,housewares,900.0,30.0,30.0,30.0
b6ae3e5e-b8ad-4963-b666-eb21772a2311,a4d28309950a3658ecbe8ee7395bac12,housewares,1050.0,30.0,12.0,30.0
0b6dbbf5-02e1-40e5-9685-fc00c48a7638,a2a61ecd4e916c3ff787c137d23957bb,housewares,3100.0,30.0,40.0,40.0
39cc55a1-2c8e-468a-9c1b-18a008a83d68,e6511545563a2c1c2c48f9e2b150b650,housewares,850.0,35.0,15.0,25.0
e0f68f6f-2485-4bb5-9fc6-f8af289555e1,7efd6fed8c0563a28c70b4eef35ba25d,housewares,600.0,16.0,12.0,12.0
11b36a77-78db-4113-b406-ce435bd272e1,d104587c550fe86cd47e55d8f1b3ca72,housewares,16500.0,60.0,45.0,40.0
c23a5d4e-c35c-442a-a2f0-5d0612dcaebb,c29000fbd43fc3693f8ad048b2e511d2,housewares,1800.0,25.0,40.0,25.0
664515cc-f2c6-42f4-b6d5-fd068628f803,9da6103ec4dd99a41f398b561ddf8876,housewares,1600.0,48.0,48.0,33.0
7099da72-6319-4291-b48d-84e770a70cb2,011c2759ca1a29c74ecd8bfa48d0ac14,housewares,450.0,20.0,10.0,20.0
39e60954-268f-4fc6-b5f5-804d76b51e3b,f7f59e6186e10983a061ac7bdb3494d6,housewares,3700.0,32.0,22.0,46.0
95be835a-7103-4ff1-bfde-20c6b831c0ae,734a3078bba2d8bf0113b808a86dc7bc,housewares,350.0,16.0,16.0,16.0
3abcf98a-9b3a-460b-8ab5-99addc829a4d,0bf16c5642f26022d106438f491b9b1c,housewares,300.0,41.0,5.0,31.0
19f84938-2ac6-4c4b-9f1b-b106612e3e4a,ef294607deabb11f3a073420257ab579,housewares,8900.0,19.0,48.0,27.0
a5279653-85ff-4c78-8231-14ff9197f3d9,06944e4b10483df8e37fe55990a0ba15,housewares,550.0,42.0,11.0,23.0
3e8e57f7-7355-4c3f-bc99-e9e85c0bc2fe,c20a3f598c16d77249da67e81caa8317,housewares,575.0,16.0,18.0,12.0
a728f16a-3397-4c3f-81d4-8b591922d1b3,907215e5a3f79b3afa2d846c6209760e,housewares,1205.0,35.0,9.0,35.0
ba9cc6cb-f879-43e6-aec9-650ba1e04b80,a5e242d7d26774906928c7c4aa3916bd,housewares,75.0,11.0,23.0,11.0
6143c072-3070-46d6-b34e-d0271a44d067,d1c2619dd30b8bc3c63f18ca9692660a,housewares,2600.0,24.0,19.0,24.0
8500e35e-1582-43f0-83f4-fdc05b56d59e,4f022f25583cfbf04bcd98995aee6a66,housewares,13850.0,50.0,17.0,50.0
b86ee024-3c11-4a23-8171-e40251eac479,506d34b59d14e8b54ca767f075417db3,housewares,600.0,18.0,11.0,25.0
0b14b177-2576-4576-b471-6f4cc90ee96e,9dfb2984ab775b6175202b9e9e678641,housewares,750.0,16.0,16.0,16.0
adf58805-01c6-4e6e-9b4c-ce0f7d2c11b1,56be1c4161cca988cfebc66dc35b4feb,housewares,2000.0,41.0,20.0,27.0
ea94f5da-4f03-4c6d-a32e-d7d030e86745,59cc9bf51239539d04a9d9f0a526f20d,housewares,700.0,21.0,21.0,21.0
bb1f763c-dce6-4666-9dca-bc93bfaad908,bdc32991fd65235de59b26e8992e9b03,housewares,1475.0,24.0,26.0,26.0
981baf91-a141-48a0-ab71-b66882a4d4e4,a4bc24bcb44abb54f2f6214991dcdab0,housewares,1450.0,37.0,11.0,32.0
1de47212-c551-43da-a050-f992a2d592a0,c7aa6e6a39fc78bf4285e9ec06823bd4,housewares,1350.0,25.0,10.0,20.0
6884fde5-920a-40ae-9c14-17fa192d2960,cfa14c9ef22bd6c41e20df06de9dfa76,housewares,9950.0,61.0,31.0,31.0
e9ae0183-1040-40a0-bc4c-7d46e508bc38,9bd15113e791933a5d0c59c00d9add5c,housewares,700.0,16.0,25.0,11.0
8403ea21-05e5-48ee-bff1-8c050ecd7106,c9c17daba4c29b78df3b2b268528c713,housewares,5250.0,40.0,11.0,23.0
15249249-1c42-4bf1-8d98-6ce612c499f8,8a8d870b168dfa470a5f28efab92145d,housewares,2650.0,26.0,20.0,20.0
430992b8-5d22-4272-a710-9d32f406e054,867901d7e8488fb97f1fb538c09d476e,housewares,6750.0,35.0,26.0,25.0
5564977f-a166-4f4b-8b40-05792f81a232,e304baa7e35c6643dc6a3d39bcebe78f,housewares,300.0,25.0,10.0,16.0
57041adb-82ef-47b0-b6c0-f4ac89583365,b91acff8b390a54505696f51260827a8,housewares,6200.0,45.0,31.0,23.0
ab04fec7-d8ab-4132-bbe7-ae49d34ae0b9,176e81d05865d1cf72d45caf8023268d,housewares,150.0,25.0,10.0,20.0
60d72f99-c10c-45e0-8312-ee3dfa72978d,d1fc0dff48c9a776491905b01509cf67,housewares,450.0,17.0,14.0,19.0
20b874ff-58b9-4510-b2ea-633a20fbd9a9,43158180e30b3c0c252049265370d7b1,housewares,9660.0,31.0,37.0,25.0
1d1cd01b-e541-429d-b4d2-28ab0a47bd84,c9d1849f97b6fe404378805a105d64ec,housewares,600.0,27.0,13.0,27.0
1a94dca8-0bf4-4992-be63-f61bb5592f69,8d6259f0086b979199d22763478ad986,housewares,600.0,16.0,26.0,11.0
b6b0e7dc-11bb-4239-bc3f-f5c0bbfd72db,ed1e39b938c6cc6867d8f5fd408ce319,housewares,650.0,16.0,20.0,30.0
a31e00ff-d07d-4401-b43e-dfdf9e17fd46,47c064333cf67e5cdc8243db3f095767,housewares,1000.0,30.0,5.0,35.0
527962d6-af28-4836-b081-fc0a1ebacaf6,c853cdc7ab9eab59b04f753cd9a2f27b,housewares,400.0,18.0,19.0,14.0
3ea4c23b-7172-4b8e-b0d2-7c40a965bc1f,99025f5f3c5b28d7598894c93f120308,housewares,3800.0,39.0,6.0,30.0
2d72869e-1f01-43d3-8648-7f4e7449ec61,d09bfa2eabe21270b5c8e164e39e5aef,housewares,800.0,30.0,25.0,20.0
e6805fb0-5b41-431e-9e75-1fed7ac0a1ce,b1cc9c0c7fcad668f2e9b7a5978fd890,housewares,1450.0,50.0,5.0,50.0
82ec2695-b7aa-41fa-9501-2116c4ad8373,b0523598b83f87d4f722cc77faf17cf6,housewares,5950.0,33.0,40.0,33.0
cd86fe2e-7977-4c7d-96ff-7a8daf66cd8d,f4b9c879eda44418e4df17af2723d04d,housewares,400.0,17.0,14.0,13.0
4028a422-1a15-4f8c-a8be-e1eacb9d1025,30a07db50b0a899b488772fc68e07a1f,housewares,600.0,37.0,13.0,37.0
76648c42-0e6a-4313-a16f-43dc58008aca,f4351f9cf9973a12b18474a9c44238a5,housewares,1600.0,16.0,35.0,25.0
15efada9-ba35-419e-be49-cd50d377a358,226be9996759442f90f73b7d24c6baff,housewares,1950.0,16.0,105.0,14.0
bd93dd28-887d-4869-b950-7b258041703d,fdd209e106931a894807cb3a076e8752,housewares,2100.0,48.0,25.0,25.0
4e011ebd-20ff-4cd5-936f-807cd739253c,be366ad5a4e888927261891882fc8aed,housewares,500.0,16.0,12.0,15.0
83b06690-07ef-493f-8787-d5cfe33184dc,b6475dae3a2796ed87cabc7b8e8debcf,housewares,250.0,35.0,13.0,19.0
acee292c-bc36-4452-b4b9-0f33c02291cc,b6598804d396176951c83354974eea81,housewares,600.0,19.0,17.0,18.0
dbc91a84-9530-40f7-aec7-f665b3c226b2,36eed9a4d7d8e8ef649fa2371ec6eacf,housewares,1700.0,35.0,10.0,35.0
bb1e00b9-e44c-426d-af57-cec7353844cf,573988dcf1e82347556918fb29a19a87,housewares,10500.0,38.0,57.0,42.0
6e68f3dd-2ad9-446a-928d-7a9f21d5a687,e182a4a7b0d3ed72d987ffade7df87f4,housewares,500.0,16.0,30.0,40.0
2b2f5e47-e1e3-4994-ad45-86626bd4109a,c8bcb1f3775756d1cf29af0e65f4fb47,housewares,2400.0,102.0,20.0,31.0
ade61593-9c4c-46eb-a63e-d8ee05c34481,63a02e48edbe315a16efcd9c9a389785,housewares,800.0,30.0,40.0,30.0
ad51f5da-ca07-4c5f-b1c0-468f1c9c725f,fa1502bd3e809ced8365f6fff5777b97,housewares,10300.0,26.0,30.0,30.0
4e1cc4f3-037d-408f-8611-76986a51c616,a97cd00f5c1dbfbc7f0f4b6c1032253e,housewares,5500.0,51.0,20.0,29.0
58751ce8-b87e-46c5-b34d-928f8f0830cb,2804f6c4f96a5c917461534b63faf357,housewares,1000.0,38.0,4.0,25.0
6aa98939-89ea-4de3-ab2a-5eeb838cb23a,d1ef79e3e0e25f9376eeff5d1197ff4f,housewares,1500.0,30.0,60.0,30.0
e475354c-c13f-4a31-a776-e3fce412b4bd,4e5a066f684af859ca235b1c73985775,housewares,1475.0,24.0,19.0,19.0
ed9d0fc0-a1f1-4c3f-b870-eb34e859438a,0f6aa686ebf2fa68554cc24d4d29db5a,housewares,10450.0,80.0,15.0,33.0
044e3d06-8e5f-43e0-a37e-9ad8ec75ec71,7753469de7e5148e75172503ebf82f1c,housewares,1500.0,66.0,6.0,39.0
263d0c2f-2921-4f25-afb8-73873657caf2,63eb97106bfe47fe857edcf78f3e3e08,housewares,1300.0,16.0,18.0,11.0
b9f9c738-9890-4251-b75e-4c4d2e4ac268,92dc38393e62d366ae080808b222ccae,housewares,1050.0,30.0,20.0,20.0
9308307c-061d-442e-b91e-cdf968c78566,ae6b739ab6e9d7991fb2ddd70f9c0b6b,housewares,1200.0,30.0,30.0,30.0
375f3171-88a1-4347-9931-8ae269a5fe16,829bf203f2226753874fe84c6b8c5a1d,housewares,635.0,27.0,23.0,20.0
aad5c9d2-0467-4a87-ae03-ea854c191816,c03538c4936ed498a78ab92db5105f46,housewares,100.0,16.0,27.0,12.0
5895a3fd-4b6a-4877-a533-a33aafca2cf7,f3bdb4d3d673cd7bb48636be1d431c0f,housewares,10325.0,56.0,23.0,31.0
b8384b1a-b329-4267-b9e5-ac89de23348c,a6f609450e3980d2e6065b4a98eb02da,housewares,500.0,30.0,11.0,20.0
e517b51d-1b14-49b7-b809-7652bb67225f,e247b2897e35481b4fd5c1bf7ace0f4e,housewares,200.0,31.0,6.0,33.0
f3d4d59f-8a14-4f8b-a4ad-78fc263f88eb,5ec12176d76d4837e3d1cf1b480daaa6,housewares,300.0,23.0,20.0,23.0
64fec276-c541-474e-a5df-42c01ab4f697,8ab5b652aa203b172a243df4c604ef97,housewares,200.0,22.0,22.0,22.0
57566efa-9cc4-4246-9b7b-d2bb89743870,018e4943e4cc9ed099f6fc1a7b65b07d,housewares,300.0,19.0,12.0,12.0
b8f5e59b-b9c8-4240-a3a9-2f17f419b25d,222efa72a47277d611b8b38d71149afd,housewares,300.0,16.0,12.0,20.0
7f542ad3-6d60-46da-8dad-7c485b418937,38f3677364ecf032090b33915b155161,housewares,9950.0,31.0,61.0,31.0
6eb42f75-f16d-48d3-be95-75a0eb772707,8b50a72d52d7a91fb19d19fbe069e2f2,housewares,250.0,20.0,8.0,13.0
b8d4251c-810f-4cda-862c-7d0a6b26b0c4,c8e7c2ef329fcda4a233e7e2f8bb8b7d,housewares,200.0,16.0,12.0,11.0
4ff8db1e-c906-44b0-9d93-65b378373ee1,22acbb4638c65fd0e689a35f11cda340,housewares,800.0,19.0,13.0,17.0
1c2fd16e-13a7-4f2f-839e-0ad59c84e7bd,161ccc972b7b25a5e2d43376b8b333c5,housewares,600.0,23.0,23.0,20.0
7804eb59-3e14-407f-a2c0-a85fb24150b9,cdba44bccdafa757b44f7f41b70f4e23,housewares,5100.0,34.0,31.0,24.0
41bac90c-5660-4ae1-8bf7-1e2d5fc1231a,e01d7d6a1fbdf0aae35d34fa66766399,housewares,250.0,30.0,20.0,20.0
ffb4efcb-727c-4c58-9a55-e705445c4ca4,b4bc9f5c59d29ba89f37dcfa9ea53cc1,housewares,2100.0,50.0,11.0,50.0
3c0b8f7e-c39d-48b9-aebe-4e915fa6d96c,ef39cf023d189c27d7387a44e89e0c17,housewares,50.0,22.0,15.0,12.0
84bc6bb6-1e17-453b-8af9-08db36dcea42,f4389fea64847825b7aa2884528b5d22,housewares,950.0,30.0,12.0,30.0
efa7ac11-56bb-4bea-80c2-f5c2c1c395bf,d81d3da04eaeaf9608d87763815d7885,housewares,4750.0,61.0,12.0,38.0
628e2fcc-8773-4ed4-82f6-c16368459bd5,8ddbf2c953e42ed2a627c4ac08706bc2,housewares,5150.0,20.0,30.0,30.0
574daff0-190e-4122-81f6-8723cfc378bc,711027a82d762aad9b42dc032629dd18,housewares,5650.0,35.0,22.0,30.0
b953b519-301b-4716-89cf-b5dcdd89c35e,c9341fe3a3cf071d813a92b6b012efde,housewares,700.0,17.0,9.0,17.0
8009dd33-3463-412a-95f7-ec1a90bd3180,d2169b4ca33cf18e5cf73716179912c8,housewares,700.0,16.0,23.0,11.0
0852509c-7a1c-49ad-b431-2a26c4a37d57,5a17789f1d9b487c6f42da9212059dcf,housewares,275.0,17.0,19.0,11.0
b118b862-a425-4a52-88c2-9f275e510f4a,2891311ed5a25e23aaaf5b12db9a8f83,housewares,450.0,16.0,12.0,12.0
fe7ae652-f8cc-42b6-a069-9101ce75ebd0,293547a991162d7b32c55a8482cccf1c,housewares,350.0,30.0,12.0,12.0
98160614-8404-4163-b64a-d88fa58d583b,d3669f49f9303d54bb780e7401365366,housewares,13800.0,30.0,104.0,30.0
6acf1c35-9066-4460-8b43-722e5f5125bd,4cfda9c405b4bc926663d2c0d1ddc832,housewares,700.0,20.0,15.0,20.0
2897459f-c4fe-49d6-b7b0-eea2009ee2aa,8d0752a2c0a7f50b10e7eaff59289272,housewares,650.0,30.0,10.0,20.0
490bf966-f50f-43f8-b28f-f48b0e5245e5,6d8df074fad8f0315c8226b43f71a084,housewares,9600.0,60.0,30.0,50.0
72ee3c3b-3d5e-4ea2-a03f-5aa73adbcbf3,964093075b6885bfcc6520dd216e4d8f,housewares,250.0,24.0,5.0,11.0
e3137c7f-6d28-474c-9916-6760f38b411d,9592ea6bf88d20db726179927bbefeb2,housewares,800.0,40.0,15.0,25.0
c4825412-a109-408d-a506-61ed8fff8c43,bb567c6c488b2d8b3baa6172d625c98c,housewares,700.0,30.0,10.0,25.0
cec1b32b-d44e-49dd-96d1-8273ee4f3263,24376321a0e7d0debc7a632cd4c9dda3,housewares,900.0,40.0,8.0,18.0
e2b7d503-e0ce-47cd-8e30-cd68433c7944,44afebe5ba695261a126f43a4b29d814,housewares,2963.0,45.0,33.0,32.0
2f50177f-69d0-40f2-b3e6-384f79530b11,78976d6eae26536628ef574944bc7b0f,housewares,24800.0,34.0,96.0,34.0
17b90012-3876-4e24-93e8-afdecb31bef8,20eab4e586b92282d6975f9236968340,housewares,630.0,18.0,25.0,18.0
c51d1f9a-62ce-4c62-906a-849031e73d4f,004636c889c7c3dad6631f136b7fa082,housewares,550.0,30.0,10.0,25.0
e8e916c4-ec54-439d-9114-8ec6bababe78,29781581fb82fe2389560a3a5331d0ee,housewares,150.0,25.0,24.0,25.0
8b35b20c-6666-40e8-81a5-b1065543c1fd,7cf805b1d0c5c1c84ae24c34beec0958,housewares,1050.0,35.0,14.0,17.0
12a72725-b81a-4804-91c0-019a55987e3c,bf4ff42133c7bced3bda24a521a5e12f,housewares,11550.0,45.0,28.0,45.0
9ddc84fe-b2f0-4654-aaaf-e6a039abfe74,d1eb048cceb0bd37ada007e53afe32d3,housewares,250.0,16.0,25.0,15.0
93e4053f-3c0e-4cae-83c6-4132223a357d,72d92666be363eeed3cb22ad05964887,housewares,4267.0,47.0,23.0,31.0
6f6f77ee-a66c-4005-a488-d32b3672de41,7d4293d63939e17d3b331866cae7735f,housewares,2700.0,30.0,20.0,30.0
5e90decd-662d-435e-812b-c7d856cff36d,dab15c80f123fdf15d847ef8e8804f33,housewares,250.0,33.0,5.0,20.0
69ff70e7-09f2-4b45-a8cc-79aa89870047,100260bf9206d859dc8db128c8c5afc9,housewares,300.0,21.0,10.0,18.0
294db8c7-c855-4450-b990-f1cfabd5916b,ca86ba8060f4ced18a06aabd5449028c,housewares,800.0,38.0,20.0,16.0
bb3e9c63-ccdd-4dce-a924-7b41478bbd9b,08e2111445e8c886145ce42fbe261085,housewares,750.0,20.0,20.0,20.0
6fb13c17-d90d-4657-b72b-10b82a9eedf8,a157e6178c6f7a8355999fa9cb3d136e,housewares,900.0,25.0,32.0,25.0
8816744f-e0cd-420b-8079-4f1aa9194538,b7387e83ca44d99d804ba967c492219d,housewares,700.0,23.0,23.0,23.0
86ddba6a-2153-4556-b002-0b0c59418b79,1c4e2aab2f3631a70816d1765ced8ea8,housewares,9900.0,31.0,61.0,31.0
da8d673a-3ad6-4615-ac7d-7a2bbe9f5117,2bb89ed11ac138ade0f53d74665abbec,housewares,150.0,27.0,13.0,13.0
ad5ae642-1505-4e0b-bcbe-c84afa6732a3,6391ff716e6d0271c58f47a692998cf7,housewares,550.0,20.0,20.0,20.0
25488b9c-efd9-4759-84f6-b0501d719f80,0d8c593f5408c0e5d59f850bb0a7b499,housewares,28250.0,90.0,60.0,33.0
fec1d58c-7a7e-4fbe-b63b-c8ac66c176b4,f9458859aae2e130bf04630fac14d225,housewares,450.0,40.0,15.0,20.0
46714137-d5d4-4887-b4b9-ccdfa9b07725,0e8c1dc0559f4a9a4a9066dc8c56755c,housewares,50.0,16.0,29.0,11.0
57281706-c51e-4ee1-8b11-f029855ef66f,d34761aaa1f96394cd795fd65e9b68e2,housewares,200.0,30.0,5.0,30.0
3655d969-4904-4307-ac42-04736147ae1c,674be5e777bdff41cf05194fa4e8b64d,housewares,2350.0,27.0,21.0,23.0
f8c4bf6a-9c7d-4405-84e3-6c0fbd1981d3,e0a35b4c1be73785b8637ee21d5dcd02,housewares,400.0,20.0,30.0,16.0
5de312d6-86da-47c0-85ac-e35487ce3641,34399bd4587bcbde51fe12d9a872b49a,housewares,4075.0,30.0,26.0,30.0
86ca4743-30fa-4d3c-80f6-1cafca3a1ce4,7b453aa3584d61c1268d77ba6fd5956b,housewares,3300.0,50.0,30.0,30.0
4b050fbe-61c0-4a17-ac28-10f7b19a8815,7762d533895097b6e2f2b64ef66b2ec9,housewares,7300.0,50.0,25.0,50.0
c8912f8a-f413-4c40-9230-0278941c75bd,3d8ecfb459a62c886e330583bdbb3acd,housewares,1700.0,40.0,3.0,30.0
13ce7b4f-c084-4ff3-b464-8a15cb172671,f74979233a273e0afadf48e39d0c45a4,housewares,1450.0,65.0,5.0,35.0
c740ac9d-498d-4e9f-ab3d-d3556cce98dc,3cd567828508afb8dc38c1eaa13df9ac,housewares,550.0,16.0,26.0,11.0
48d60d89-4e69-4049-8b9a-47668913753d,d113b2e0de22329a327c5f133ec15914,housewares,1500.0,60.0,10.0,25.0
eb46a99e-98f1-47eb-8013-7f91cb827a30,64361cf847b7ebbd89d37266c947356c,housewares,1900.0,26.0,26.0,25.0
7225427c-3ce5-4907-999b-b76b8f136b02,b0c61d992e2adf05e5281a2d7f524a1f,housewares,200.0,20.0,10.0,15.0
7e80a355-a4bd-4914-bcf1-3401b7ae18d0,8e1446d14972eb9ba34dd6273315f419,housewares,300.0,16.0,9.0,11.0
06bfa652-c8f7-4e5c-880c-7f9aebe6241f,ba5da398a4dc7a375349e2d32896a3bb,housewares,1100.0,30.0,30.0,30.0
13bfc6f1-241c-4aa8-a2bf-9157a14a4220,b9aad83bfbc546d2e4e7a7fa8e15bc9c,housewares,9900.0,40.0,20.0,30.0
d128923d-6700-4d3e-8fde-43ae9b40e3ac,97f1396a5a1f7c07ba51784efdec44b8,housewares,1400.0,43.0,18.0,18.0
e51ecf31-0607-4b0d-bf04-1dbce869ca43,604113da032d8f3ab9b435726790da30,housewares,14325.0,33.0,72.0,44.0
2d997caf-f14b-4718-a9ca-4b9e99147afe,b7c05b69aefd3c94fca07b044c119357,housewares,300.0,18.0,4.0,12.0
bf1aedb8-774d-4948-bf52-d3bd39de357a,b0517edd4454b9c2537f65826f500a2f,housewares,250.0,30.0,10.0,20.0
36ea1fe6-66b4-4e36-99e6-0918e7681d99,03613e666b3919a3e807eac45a8f2731,housewares,5400.0,36.0,15.0,29.0
f94c4ffe-53b6-4470-9257-f8bc90e3d184,3fadfe202fc3ad333cdd51870f1ddb03,housewares,3250.0,24.0,30.0,24.0
fee894c4-fc29-4274-87a0-76e8cdb31240,b52ae0bad7fdf62bcb3ed59fdd259705,housewares,17900.0,42.0,58.0,33.0
a34db4da-3eb0-40de-99b9-baab4c70f9eb,fa0125a234fa85a755371fa0ea37361a,housewares,800.0,17.0,28.0,11.0
fd4f8ebe-7293-452d-9976-b044939030cb,561cea7963070b5a99b20b962862a0e1,housewares,450.0,35.0,15.0,13.0
16f4ebd3-3936-4cd7-a59f-07cd14082571,abe322c6be89693af3c42ba847966166,housewares,22450.0,43.0,68.0,41.0
898ca308-0ea3-4a5d-8ecd-67f32a877951,f0973383ec656ea00297313758897094,housewares,5800.0,25.0,95.0,25.0
cfc25df8-c2f2-4599-90c8-ae9f4c136c50,2b25ef4ad1788c0699dff628cdbbfbd0,housewares,525.0,24.0,10.0,24.0
b475bd71-12bf-4027-ac40-f084aabe17c9,625218e2e2b4668a47d08911e0def1a4,housewares,1200.0,29.0,33.0,29.0
4819eb89-566b-428b-813c-181d42585024,738fa9197979d98c792ba9e0e7dea3be,housewares,350.0,27.0,10.0,27.0
c2c34c34-2d9d-4f40-879d-6945b2cc8f62,3d3e0f4d3b75d0fbc4f002c231db1ad1,housewares,500.0,16.0,26.0,11.0
3f949364-83b7-4a94-afbe-3b0911b88cc2,cf262d646b27e22488de0494b5d08da0,housewares,1900.0,27.0,23.0,35.0
906d8d26-b1dc-4049-9d3b-77d43243bd82,bdb4be6ce2f7f2b5be0a16088028c7fc,housewares,3100.0,45.0,28.0,26.0
a4de1d1d-19d8-4a51-9f60-4674ab0093bd,a1f9e41822bf2fb8bb98659e650b7e3d,housewares,14350.0,55.0,15.0,45.0
eb65db2a-0eac-4930-9d83-0b077bb5b1bb,497aaad8194759cfad63465c1b810286,housewares,5450.0,40.0,15.0,35.0
de15ec6c-c4ba-46fb-aca3-336aaaee801b,b6e352d888ba31d8999af279cd63aa24,housewares,1225.0,27.0,26.0,26.0
af37ccaf-ffb2-48e3-a9d4-6fda9e38bf62,a573ca6c2020041316ed95965ae0887f,housewares,400.0,16.0,8.0,11.0
e0c18358-7e61-4d83-a900-21b1972e6a7d,8eb7b31149dc92903e213c9896443440,housewares,525.0,30.0,9.0,30.0
e9751702-b86c-45f4-9694-366ef8845526,f7ffa4d2418f29ea48467e55f3a770c2,housewares,7225.0,77.0,36.0,34.0
8c793502-bbd6-4f66-8ed1-f5e5d477d00b,ce2115f0b32d5168c2e27abfe350a7a1,housewares,400.0,25.0,25.0,25.0
165d4a8d-9268-48b8-8389-71aaa6b89b49,2229e1a49998dfdfb513683e0e378ae8,housewares,1000.0,26.0,20.0,24.0
8cfe1d91-bf01-4a9a-88c6-bc99e95d9942,92d2d88b37a70060bd536b8790d9edaa,housewares,5250.0,50.0,20.0,40.0
00881dd1-19e9-4131-8fb5-37ff5c034db8,49b92145c5462c320ff0b22ea9e240f3,housewares,450.0,16.0,20.0,15.0
01512878-fd70-4ce5-bbf4-8a543f0019bb,83bfae859f4a37b048a3abcecb17c506,housewares,9400.0,40.0,28.0,40.0
77fd1aa9-9b95-4a34-9b61-d5da043875cc,f5059e551244b19994cd977bf5853bda,housewares,2250.0,50.0,3.0,30.0
3ab9de64-7e86-4a8c-be78-8e343bbbd4b1,371fa349d92646bbeea5873df0bcdc5a,housewares,490.0,20.0,18.0,16.0
a1f68a34-3770-4437-adc7-86db8adac6ff,c65f71634a9d0de5b4a1d7dbb6d3ae01,housewares,500.0,35.0,15.0,20.0
8a3e85ff-a070-49a3-9d4d-bf3149878266,716586b5781e43926d404ad0f11669e8,housewares,1625.0,41.0,26.0,26.0
a4138af6-567f-4bba-956a-f1f12208ff75,c4b2187a1d2bd1543f27ba3f12e56952,housewares,550.0,18.0,16.0,16.0
b9309723-f2e7-4b3c-8d18-fbbd9c338343,9cf02957cdf023b6b8dfebede6c64755,housewares,500.0,16.0,25.0,12.0
2bad65ae-d9e1-46ba-8a85-ba55a8d99426,633a2a64a6478966e0b6805ea708de58,housewares,550.0,25.0,15.0,15.0
aa9d6312-fd91-43c1-9107-7dca46099469,cbb19a48b2e1af46505ef400e9245c48,housewares,550.0,16.0,23.0,11.0
a997860f-6891-4d30-b4c9-670b1779b808,57c2280ea5af7f10ebfc01a5c47b8041,housewares,500.0,22.0,22.0,22.0
9fda3b14-1b84-4a0a-b092-c6f6e9ac36f9,906b864d4d4058844e5187d9fb4109a3,housewares,1600.0,30.0,35.0,30.0
bbc6d18f-dbca-4e8f-9642-72477f16dec9,58f2eb98f8755091c439e30d48aa9b46,housewares,1550.0,37.0,25.0,25.0
bc77b2ee-3efb-48bd-aa7d-4c63e5dd861c,a52dba3d501f168fc53246f8f8798249,housewares,350.0,31.0,10.0,13.0
4f4f942d-51f8-40fb-b95d-3766d1f7f386,77f374d14bd53f0ed5f29613363973b2,housewares,300.0,16.0,16.0,16.0
10b21850-6ac9-4509-a1b8-a4a637daf590,c4ee4437696f1885d323b41852fedc8c,housewares,300.0,30.0,11.0,18.0
ce791fe5-539e-44e2-92a0-f028a0146351,683d1efd7b8fb9bbe7e78c7436f27248,housewares,1000.0,33.0,25.0,24.0
f12890a6-46b3-454e-8a65-b6a43d0bb0f3,ed81ccd0bc6bf90922a03bd003d66db0,housewares,350.0,30.0,5.0,35.0
0a9b17b7-b26d-4e99-9af8-dc9cb05a7ce7,f51b19ef254228e5bba027d355208c4e,housewares,550.0,40.0,10.0,30.0
5620f373-eae6-44f8-afea-f5ccb81319ce,6ce335b97b0cc8e73bbade08a44a23dd,housewares,10200.0,30.0,30.0,40.0
ed631fcd-61bd-4381-88ad-0f937b35a387,071b6fda0410cc12642f1083210f6703,housewares,1400.0,20.0,26.0,20.0
db2d68dd-8e9c-4dbb-8e31-585b2cbebfa4,866698de88814bef4b451bd37459723c,housewares,1300.0,30.0,30.0,30.0
762ddb20-32ad-43e9-8ab0-5dd46bb48371,5ee76866fa61481c966c02a129dfac08,housewares,717.0,18.0,19.0,15.0
879d777e-56ad-4680-849c-5f9f7fd2c7b9,6fcabf3ae89dbc8a1c2b13d3d311bc35,housewares,600.0,21.0,21.0,16.0
e8e9a31a-d0c5-4a43-a9b7-c3792c2663e1,65ae1951caecbb80c7d5e2e662ddb0dc,housewares,2700.0,25.0,15.0,25.0
0bfcdc0d-90dc-45df-acc4-ab84522d5810,c0f9d7a726562d35365aaca50d63be28,housewares,2050.0,25.0,25.0,25.0
cffa67d3-af19-4fba-a7c1-75cb16cd5174,5e655ad6a29335c852b7829a5e340c80,housewares,800.0,16.0,16.0,16.0
093637f5-2c0d-44ba-b91e-7df65888efc2,ba2f091ca82d75e44ed38787ed180aa1,housewares,19550.0,43.0,79.0,41.0
7fbbe8ed-2808-4b13-b4ea-1ae271b896c8,b437cddf092e72ecc426822140bff540,housewares,4100.0,52.0,5.0,32.0
258a5c7e-bbfe-4542-b978-ed638681a9b1,1a3f8351b158ae2a59427830a660eb0a,housewares,600.0,16.0,30.0,11.0
08df6233-7649-4700-a77e-fee2469d7822,48c5608bfb241a35beb7a00d960cd27f,housewares,700.0,29.0,13.0,13.0
196e053c-8a86-46e1-8264-569b988e9a13,9c66292a0367d1a85842e4b302acca69,housewares,500.0,20.0,12.0,12.0
